city;year;weekofyear;week_start_date;station_max_temp_c;station_min_temp_c;station_precip_mm;total_cases
iq;2000;51;23/12/2000;35.0;21.0;0.0;0
iq;2001;1;01/01/2001;33.3;21.8;38.9;0
iq;2001;2;08/01/2001;33.2;20.7;59.9;0
iq;2001;3;15/01/2001;33.0;20.5;52.0;0
iq;2001;4;22/01/2001;31.2;20.0;166.9;0
iq;2001;5;29/01/2001;33.0;20.0;147.8;0
iq;2001;6;05/02/2001;34.2;21.7;3.3;0
iq;2001;7;12/02/2001;33.0;21.0;83.1;0
iq;2001;8;19/02/2001;33.2;21.0;38.1;0
iq;2001;9;26/02/2001;33.2;20.5;21.1;0
iq;2001;10;05/03/2001;33.3;20.0;87.1;0
iq;2001;11;12/03/2001;34.2;20.0;39.9;0
iq;2001;12;19/03/2001;34.1;20.0;70.8;0
iq;2001;13;26/03/2001;34.2;20.0;80.0;0
iq;2001;14;02/04/2001;35.0;20.5;46.2;0
iq;2001;15;09/04/2001;34.0;19.5;120.1;0
iq;2001;16;16/04/2001;33.5;20.4;45.3;1
iq;2001;17;23/04/2001;34.3;21.0;14.9;0
iq;2001;18;30/04/2001;35.2;20.5;51.0;0
iq;2001;19;07/05/2001;32.7;21.4;66.0;0
iq;2001;20;14/05/2001;32.5;;0.0;0
iq;2001;21;21/05/2001;34.2;20.5;64.1;1
iq;2001;22;28/05/2001;34.8;20.5;32.0;1
iq;2001;23;04/06/2001;34.0;19.8;17.0;0
iq;2001;24;11/06/2001;33.4;20.0;37.1;0
iq;2001;25;18/06/2001;33.2;20.5;9.9;1
iq;2001;26;25/06/2001;32.3;17.1;31.0;0
iq;2001;27;02/07/2001;33.2;20.0;70.1;0
iq;2001;28;09/07/2001;33.5;19.5;22.3;0
iq;2001;29;16/07/2001;32.8;21.0;36.8;0
iq;2001;30;23/07/2001;34.0;21.2;25.2;0
iq;2001;31;30/07/2001;34.0;18.4;10.9;0
iq;2001;32;06/08/2001;33.5;17.8;;0
iq;2001;33;13/08/2001;33.4;20.0;18.0;0
iq;2001;34;20/08/2001;34.2;20.0;47.9;0
iq;2001;35;27/08/2001;35.2;20.0;31.0;0
iq;2001;36;03/09/2001;34.3;20.8;35.1;0
iq;2001;37;10/09/2001;35.2;20.1;41.9;0
iq;2001;38;17/09/2001;35.0;20.2;69.0;0
iq;2001;39;24/09/2001;33.4;20.3;13.2;0
iq;2001;40;01/10/2001;35.5;20.4;14.2;0
iq;2001;41;08/10/2001;36.8;21.8;30.9;0
iq;2001;42;15/10/2001;36.7;20.0;159.0;0
iq;2001;43;22/10/2001;35.0;21.0;89.1;0
iq;2001;44;29/10/2001;35.8;21.5;76.0;0
iq;2001;45;05/11/2001;34.4;21.3;35.1;0
iq;2001;46;12/11/2001;34.5;21.0;43.9;0
iq;2001;47;19/11/2001;33.7;20.8;31.0;1
iq;2001;48;26/11/2001;35.3;21.8;12.2;1
iq;2001;49;03/12/2001;35.5;21.2;23.1;1
iq;2001;50;10/12/2001;35.0;21.0;75.0;2
iq;2001;51;17/12/2001;32.9;21.0;57.9;4
iq;2001;52;24/12/2001;33.3;22.0;25.1;1
iq;2002;1;01/01/2002;33.2;23.0;45.3;4
iq;2002;2;08/01/2002;35.4;21.0;7.1;11
iq;2002;3;15/01/2002;36.0;22.0;5.0;16
iq;2002;4;22/01/2002;35.8;21.0;18.0;23
iq;2002;5;29/01/2002;32.5;20.8;120.2;12
iq;2002;6;05/02/2002;34.0;20.8;70.4;14
iq;2002;7;12/02/2002;33.6;20.8;62.8;18
iq;2002;8;19/02/2002;33.5;21.0;14.0;8
iq;2002;9;26/02/2002;32.2;20.5;47.6;7
iq;2002;10;05/03/2002;35.7;21.0;48.3;10
iq;2002;11;12/03/2002;34.5;21.6;9.1;7
iq;2002;12;19/03/2002;33.3;20.6;76.8;10
iq;2002;13;26/03/2002;32.3;20.7;49.0;5
iq;2002;14;02/04/2002;32.5;20.2;20.1;11
iq;2002;15;09/04/2002;31.4;20.8;13.0;8
iq;2002;16;16/04/2002;34.6;20.3;;18
iq;2002;17;23/04/2002;33.3;21.7;53.9;13
iq;2002;18;30/04/2002;33.5;21.2;1.0;9
iq;2002;19;07/05/2002;34.0;21.3;25.4;22
iq;2002;20;14/05/2002;32.3;20.8;543.3;10
iq;2002;21;21/05/2002;33.8;20.8;9.1;5
iq;2002;22;28/05/2002;32.3;20.8;146.7;13
iq;2002;23;04/06/2002;34.3;20.7;28.0;2
iq;2002;24;11/06/2002;34.0;20.7;1.0;11
iq;2002;25;18/06/2002;33.0;18.8;31.0;11
iq;2002;26;25/06/2002;32.6;18.6;7.1;3
iq;2002;27;02/07/2002;32.6;20.7;5.1;7
iq;2002;28;09/07/2002;32.3;20.3;26.3;7
iq;2002;29;16/07/2002;30.1;20.1;0.0;4
iq;2002;30;23/07/2002;33.6;19.5;68.1;5
iq;2002;31;30/07/2002;33.8;19.3;35.6;6
iq;2002;32;06/08/2002;34.0;20.2;0.0;7
iq;2002;33;13/08/2002;35.1;20.6;7.1;7
iq;2002;34;20/08/2002;33.1;20.8;70.6;4
iq;2002;35;27/08/2002;35.1;20.9;24.1;9
iq;2002;36;03/09/2002;33.3;21.7;17.0;17
iq;2002;37;10/09/2002;35.9;19.9;89.9;8
iq;2002;38;17/09/2002;36.6;21.5;0.8;22
iq;2002;39;24/09/2002;36.0;20.4;86.9;18
iq;2002;40;01/10/2002;37.7;21.7;74.2;21
iq;2002;41;08/10/2002;34.6;21.8;79.8;16
iq;2002;42;15/10/2002;34.2;22.0;4.5;31
iq;2002;43;22/10/2002;36.0;21.8;167.8;25
iq;2002;44;29/10/2002;34.1;22.5;34.1;28
iq;2002;45;05/11/2002;33.8;22.6;63.9;26
iq;2002;46;12/11/2002;33.6;21.4;212.6;18
iq;2002;47;19/11/2002;33.5;21.7;77.0;27
iq;2002;48;26/11/2002;34.0;22.0;17.2;11
iq;2002;49;03/12/2002;33.7;22.9;46.0;38
iq;2002;50;10/12/2002;34.0;22.9;57.2;29
iq;2002;51;17/12/2002;34.0;23.3;24.0;21
iq;2002;52;24/12/2002;33.8;21.9;137.9;11
iq;2003;1;01/01/2003;34.4;22.4;92.9;10
iq;2003;2;08/01/2003;35.0;22.1;35.1;5
iq;2003;3;15/01/2003;33.3;22.5;164.4;6
iq;2003;4;22/01/2003;34.2;23.0;67.1;2
iq;2003;5;29/01/2003;35.4;22.5;7.9;1
iq;2003;6;05/02/2003;33.8;22.4;41.9;2
iq;2003;7;12/02/2003;33.2;22.4;55.9;2
iq;2003;8;19/02/2003;32.4;23.3;121.9;3
iq;2003;9;26/02/2003;35.0;22.9;0.0;5
iq;2003;10;05/03/2003;32.9;22.9;5.0;1
iq;2003;11;12/03/2003;32.0;22.1;98.4;4
iq;2003;12;19/03/2003;33.5;22.7;61.9;2
iq;2003;13;26/03/2003;42.2;21.8;75.9;4
iq;2003;14;02/04/2003;34.2;22.6;75.0;0
iq;2003;15;09/04/2003;34.5;22.9;79.0;0
iq;2003;16;16/04/2003;34.2;22.4;49.0;0
iq;2003;17;23/04/2003;33.9;21.8;82.9;0
iq;2003;18;30/04/2003;32.9;22.7;105.9;1
iq;2003;19;07/05/2003;33.6;23.4;69.0;1
iq;2003;20;14/05/2003;32.5;22.0;246.2;1
iq;2003;21;21/05/2003;32.5;22.3;145.8;1
iq;2003;22;28/05/2003;35.0;22.4;187.9;1
iq;2003;23;04/06/2003;33.4;22.4;72.1;2
iq;2003;24;11/06/2003;33.2;21.6;107.0;3
iq;2003;25;18/06/2003;33.5;21.8;40.4;4
iq;2003;26;25/06/2003;32.7;21.9;93.5;6
iq;2003;27;02/07/2003;33.8;21.7;79.3;2
iq;2003;28;09/07/2003;33.2;20.7;1.5;2
iq;2003;29;16/07/2003;33.4;17.4;23.8;5
iq;2003;30;23/07/2003;32.1;18.0;9.9;1
iq;2003;31;30/07/2003;32.4;21.3;69.1;1
iq;2003;32;06/08/2003;34.2;21.3;117.0;0
iq;2003;33;13/08/2003;34.4;21.7;79.0;0
iq;2003;34;20/08/2003;34.0;20.0;18.3;0
iq;2003;35;27/08/2003;34.4;21.4;95.7;0
iq;2003;36;03/09/2003;33.9;18.5;0.8;2
iq;2003;37;10/09/2003;34.3;21.0;53.1;0
iq;2003;38;17/09/2003;35.3;16.8;92.3;3
iq;2003;39;24/09/2003;34.7;21.8;27.2;0
iq;2003;40;01/10/2003;35.5;21.8;34.5;0
iq;2003;41;08/10/2003;35.7;22.3;138.2;0
iq;2003;42;15/10/2003;34.4;22.9;36.0;2
iq;2003;43;22/10/2003;34.5;20.7;32.1;2
iq;2003;44;29/10/2003;35.5;22.8;56.4;3
iq;2003;45;05/11/2003;34.0;21.9;139.7;3
iq;2003;46;12/11/2003;35.5;20.8;79.0;3
iq;2003;47;19/11/2003;36.0;22.4;284.4;1
iq;2003;48;26/11/2003;34.7;22.0;26.2;2
iq;2003;49;03/12/2003;35.1;22.0;138.0;3
iq;2003;50;10/12/2003;34.2;22.5;47.4;6
iq;2003;51;17/12/2003;34.8;22.1;66.8;5
iq;2003;52;24/12/2003;33.1;22.3;185.7;1
iq;2004;1;01/01/2004;;;;4
iq;2004;2;08/01/2004;34.2;22.4;137.2;5
iq;2004;3;15/01/2004;34.1;23.1;68.1;8
iq;2004;4;22/01/2004;34.6;21.8;20.1;5
iq;2004;5;29/01/2004;35.6;22.3;0.0;2
iq;2004;6;05/02/2004;36.4;20.6;24.1;3
iq;2004;7;12/02/2004;33.3;22.8;13.4;3
iq;2004;8;19/02/2004;35.5;22.0;8.6;1
iq;2004;9;26/02/2004;34.4;20.6;18.9;6
iq;2004;10;04/03/2004;34.5;22.3;79.0;4
iq;2004;11;11/03/2004;33.5;22.5;24.1;1
iq;2004;12;18/03/2004;34.3;21.7;187.2;2
iq;2004;13;25/03/2004;34.0;23.6;142.6;3
iq;2004;14;01/04/2004;33.9;22.7;2.0;1
iq;2004;15;08/04/2004;33.1;22.3;4.0;8
iq;2004;16;15/04/2004;33.6;21.7;36.9;4
iq;2004;17;22/04/2004;34.5;22.5;39.6;6
iq;2004;18;29/04/2004;32.9;22.6;148.5;7
iq;2004;19;06/05/2004;33.3;22.0;97.0;5
iq;2004;20;13/05/2004;33.0;19.5;91.8;8
iq;2004;21;20/05/2004;34.2;22.5;296.9;6
iq;2004;22;27/05/2004;33.3;20.5;28.2;5
iq;2004;23;03/06/2004;32.8;19.8;203.0;6
iq;2004;24;10/06/2004;32.0;20.9;87.9;6
iq;2004;25;17/06/2004;33.3;21.5;43.2;13
iq;2004;26;24/06/2004;32.1;18.6;98.5;2
iq;2004;27;01/07/2004;30.9;21.1;170.1;10
iq;2004;28;08/07/2004;32.0;21.8;43.2;3
iq;2004;29;15/07/2004;33.1;20.5;31.0;12
iq;2004;30;22/07/2004;32.1;21.9;103.1;7
iq;2004;31;29/07/2004;32.9;19.4;6.0;6
iq;2004;32;05/08/2004;34.0;18.3;55.1;5
iq;2004;33;12/08/2004;31.3;20.0;0.5;6
iq;2004;34;19/08/2004;;21.7;0.5;6
iq;2004;35;26/08/2004;32.8;20.4;0.0;6
iq;2004;36;02/09/2004;32.0;20.9;195.1;8
iq;2004;37;09/09/2004;34.3;23.0;23.2;6
iq;2004;38;16/09/2004;33.0;20.4;87.3;9
iq;2004;39;23/09/2004;34.7;18.8;20.1;12
iq;2004;40;30/09/2004;35.5;21.8;40.1;19
iq;2004;41;07/10/2004;33.0;20.6;27.9;8
iq;2004;42;14/10/2004;34.5;21.4;120.6;16
iq;2004;43;21/10/2004;35.6;22.4;13.0;21
iq;2004;44;28/10/2004;35.8;21.3;89.9;6
iq;2004;45;04/11/2004;34.9;21.8;101.4;22
iq;2004;46;11/11/2004;33.7;22.4;184.2;37
iq;2004;47;18/11/2004;35.8;22.5;107.4;33
iq;2004;48;25/11/2004;35.3;22.6;77.0;18
iq;2004;49;02/12/2004;34.1;22.4;64.0;83
iq;2004;50;09/12/2004;;;9.9;116
iq;2004;51;16/12/2004;34.0;22.6;128.3;32
iq;2004;52;23/12/2004;33.3;22.6;100.8;7
iq;2005;53;01/01/2005;;;;9
iq;2005;1;08/01/2005;33.2;23.0;74.9;10
iq;2005;2;15/01/2005;34.2;22.5;232.1;5
iq;2005;3;22/01/2005;35.5;22.5;194.0;8
iq;2005;4;29/01/2005;35.1;22.1;0.0;7
iq;2005;5;05/02/2005;35.4;22.2;3.8;8
iq;2005;6;12/02/2005;32.8;21.4;70.4;11
iq;2005;7;19/02/2005;32.3;22.3;350.9;6
iq;2005;8;26/02/2005;35.2;22.4;84.1;7
iq;2005;9;05/03/2005;33.8;23.3;19.0;7
iq;2005;10;12/03/2005;34.8;23.4;8.6;14
iq;2005;11;19/03/2005;33.8;22.5;146.1;7
iq;2005;12;26/03/2005;33.4;22.5;108.8;9
iq;2005;13;02/04/2005;34.3;20.8;73.9;13
iq;2005;14;09/04/2005;33.8;21.6;71.1;16
iq;2005;15;16/04/2005;32.9;22.5;3.6;7
iq;2005;16;23/04/2005;34.0;22.7;105.6;9
iq;2005;17;30/04/2005;33.8;23.7;14.5;2
iq;2005;18;07/05/2005;33.5;21.0;13.0;13
iq;2005;19;14/05/2005;34.6;21.0;28.0;8
iq;2005;20;21/05/2005;33.2;23.6;95.9;3
iq;2005;21;28/05/2005;33.6;22.4;37.9;5
iq;2005;22;04/06/2005;33.9;20.9;78.9;4
iq;2005;23;11/06/2005;32.4;22.0;19.5;8
iq;2005;24;18/06/2005;33.3;22.0;73.7;2
iq;2005;25;25/06/2005;32.8;22.4;89.2;3
iq;2005;26;02/07/2005;33.7;20.8;92.0;5
iq;2005;27;09/07/2005;34.5;21.6;40.9;7
iq;2005;28;16/07/2005;34.2;17.6;167.1;3
iq;2005;29;23/07/2005;33.8;18.2;0.0;5
iq;2005;30;30/07/2005;32.3;18.5;71.1;6
iq;2005;31;06/08/2005;32.3;19.2;0.0;5
iq;2005;32;13/08/2005;33.5;19.8;36.6;5
iq;2005;33;20/08/2005;32.8;17.3;69.6;4
iq;2005;34;27/08/2005;35.0;20.3;127.0;0
iq;2005;35;03/09/2005;35.2;21.4;37.0;0
iq;2005;36;10/09/2005;;21.8;44.0;0
iq;2005;37;17/09/2005;;;1.3;0
iq;2005;38;24/09/2005;34.3;16.9;38.1;0
iq;2005;39;01/10/2005;37.1;20.7;;2
iq;2005;40;08/10/2005;36.3;21.0;80.8;4
iq;2005;41;15/10/2005;37.0;22.3;233.2;4
iq;2005;42;22/10/2005;36.5;21.7;64.0;3
iq;2005;43;29/10/2005;34.3;21.3;235.2;3
iq;2005;44;05/11/2005;34.3;21.8;102.1;5
iq;2005;45;12/11/2005;34.6;22.3;8.9;6
iq;2005;46;19/11/2005;34.5;21.5;139.5;14
iq;2005;47;26/11/2005;35.0;21.8;5.1;3
iq;2005;48;03/12/2005;34.3;21.7;77.9;7
iq;2005;49;10/12/2005;34.8;21.5;54.1;11
iq;2005;50;17/12/2005;34.0;22.3;6.0;2
iq;2005;51;24/12/2005;33.6;22.9;81.1;6
iq;2006;52;01/01/2006;32.7;22.4;273.5;8
iq;2006;1;08/01/2006;34.5;19.7;70.1;25
iq;2006;2;15/01/2006;34.5;21.4;60.1;21
iq;2006;3;22/01/2006;33.8;21.5;54.8;10
iq;2006;4;29/01/2006;33.5;22.3;250.9;28
iq;2006;5;05/02/2006;33.7;21.5;118.9;39
iq;2006;6;12/02/2006;32.6;23.6;101.1;20
iq;2006;7;19/02/2006;33.8;24.2;0.0;24
iq;2006;8;26/02/2006;34.3;21.3;0.3;28
iq;2006;9;05/03/2006;32.9;21.9;26.9;26
iq;2006;10;12/03/2006;33.3;21.9;93.0;8
iq;2006;11;19/03/2006;33.7;22.4;16.0;9
iq;2006;12;26/03/2006;32.3;23.0;97.0;12
iq;2006;13;02/04/2006;33.7;22.0;53.9;18
iq;2006;14;09/04/2006;33.7;22.6;178.1;9
iq;2006;15;16/04/2006;33.9;21.4;49.0;9
iq;2006;16;23/04/2006;32.8;22.5;11.9;6
iq;2006;17;30/04/2006;33.5;19.5;34.0;6
iq;2006;18;07/05/2006;33.3;22.5;115.0;8
iq;2006;19;14/05/2006;32.3;21.7;270.9;5
iq;2006;20;21/05/2006;31.7;19.4;2.0;7
iq;2006;21;28/05/2006;34.0;21.7;83.0;6
iq;2006;22;04/06/2006;31.9;19.3;150.2;5
iq;2006;23;11/06/2006;33.0;21.5;105.2;3
iq;2006;24;18/06/2006;34.4;21.4;79.5;1
iq;2006;25;25/06/2006;32.5;20.4;74.9;0
iq;2006;26;02/07/2006;33.4;19.8;21.9;1
iq;2006;27;09/07/2006;33.0;21.7;110.6;2
iq;2006;28;16/07/2006;33.1;20.6;0.5;3
iq;2006;29;23/07/2006;34.1;19.9;47.0;2
iq;2006;30;30/07/2006;32.6;18.5;11.4;2
iq;2006;31;06/08/2006;34.2;19.7;4.0;2
iq;2006;32;13/08/2006;33.9;19.4;26.6;2
iq;2006;33;20/08/2006;33.3;20.9;75.5;2
iq;2006;34;27/08/2006;34.9;20.9;71.1;4
iq;2006;35;03/09/2006;33.2;20.3;176.0;0
iq;2006;36;10/09/2006;34.1;20.6;15.3;6
iq;2006;37;17/09/2006;35.0;17.8;0.5;3
iq;2006;38;24/09/2006;34.8;21.4;93.9;2
iq;2006;39;01/10/2006;35.2;22.0;63.0;6
iq;2006;40;08/10/2006;35.9;21.1;68.9;2
iq;2006;41;15/10/2006;33.7;22.1;162.6;7
iq;2006;42;22/10/2006;35.4;22.8;8.1;4
iq;2006;43;29/10/2006;33.8;19.8;143.3;6
iq;2006;44;05/11/2006;35.7;22.0;14.0;6
iq;2006;45;12/11/2006;33.9;22.4;108.7;2
iq;2006;46;19/11/2006;33.2;21.8;85.6;13
iq;2006;47;26/11/2006;32.3;22.5;205.3;10
iq;2006;48;03/12/2006;34.9;22.9;115.1;5
iq;2006;49;10/12/2006;33.7;23.2;10.9;2
iq;2006;50;17/12/2006;33.8;;;0
iq;2006;51;24/12/2006;32.9;23.5;;1
iq;2007;1;01/01/2007;31.9;21.5;133.4;0
iq;2007;2;08/01/2007;31.7;22.9;61.5;14
iq;2007;3;15/01/2007;33.4;22.2;178.0;6
iq;2007;4;22/01/2007;33.6;22.0;149.9;10
iq;2007;5;29/01/2007;35.0;22.3;60.3;5
iq;2007;6;05/02/2007;35.4;22.4;9.9;12
iq;2007;7;12/02/2007;36.7;21.4;61.3;9
iq;2007;8;19/02/2007;36.2;21.2;0.0;5
iq;2007;9;26/02/2007;35.8;20.4;28.0;11
iq;2007;10;05/03/2007;33.0;21.9;205.3;2
iq;2007;11;12/03/2007;33.1;21.7;138.0;6
iq;2007;12;19/03/2007;33.9;21.7;252.7;7
iq;2007;13;26/03/2007;34.6;21.5;66.1;6
iq;2007;14;02/04/2007;34.0;22.6;94.3;5
iq;2007;15;09/04/2007;34.4;21.3;60.4;9
iq;2007;16;16/04/2007;33.5;22.1;97.1;5
iq;2007;17;23/04/2007;34.1;22.0;261.7;8
iq;2007;18;30/04/2007;33.0;21.0;118.2;3
iq;2007;19;07/05/2007;33.5;21.5;38.1;4
iq;2007;20;14/05/2007;32.5;19.0;191.4;11
iq;2007;21;21/05/2007;33.8;21.7;86.6;5
iq;2007;22;28/05/2007;32.8;17.5;61.8;8
iq;2007;23;04/06/2007;31.3;20.4;0.5;4
iq;2007;24;11/06/2007;32.6;20.7;12.9;3
iq;2007;25;18/06/2007;32.0;21.2;126.0;1
iq;2007;26;25/06/2007;31.7;20.7;10.2;2
iq;2007;27;02/07/2007;32.0;19.6;;3
iq;2007;28;09/07/2007;32.7;19.9;54.1;4
iq;2007;29;16/07/2007;31.3;20.9;22.9;1
iq;2007;30;23/07/2007;33.2;20.7;11.9;8
iq;2007;31;30/07/2007;34.0;16.4;55.9;5
iq;2007;32;06/08/2007;32.7;17.2;30.3;3
iq;2007;33;13/08/2007;33.1;21.3;76.5;2
iq;2007;34;20/08/2007;33.3;19.9;22.1;7
iq;2007;35;27/08/2007;34.7;19.9;0.0;1
iq;2007;36;03/09/2007;34.0;20.9;37.1;6
iq;2007;37;10/09/2007;32.9;21.4;150.9;7
iq;2007;38;17/09/2007;33.0;21.6;16.3;5
iq;2007;39;24/09/2007;34.1;21.1;34.0;2
iq;2007;40;01/10/2007;35.5;21.6;107.9;6
iq;2007;41;08/10/2007;34.2;21.8;145.1;11
iq;2007;42;15/10/2007;35.2;21.9;4.1;6
iq;2007;43;22/10/2007;32.1;20.9;79.3;3
iq;2007;44;29/10/2007;34.0;21.6;0.0;11
iq;2007;45;05/11/2007;34.8;22.5;22.1;11
iq;2007;46;12/11/2007;33.5;21.6;111.3;5
iq;2007;47;19/11/2007;33.3;21.8;80.0;4
iq;2007;48;26/11/2007;32.3;22.4;293.1;9
iq;2007;49;03/12/2007;33.0;22.8;142.0;23
iq;2007;50;10/12/2007;34.2;22.6;23.1;28
iq;2007;51;17/12/2007;32.9;22.4;261.3;26
iq;2007;52;24/12/2007;32.1;21.7;28.1;7
iq;2008;1;01/01/2008;36.0;21.5;;29
iq;2008;2;08/01/2008;31.4;22.6;104.4;58
iq;2008;3;15/01/2008;33.8;21.8;125.3;26
iq;2008;4;22/01/2008;31.3;21.9;46.3;38
iq;2008;5;29/01/2008;32.2;22.8;121.2;35
iq;2008;6;05/02/2008;34.5;20.5;5.1;37
iq;2008;7;12/02/2008;31.7;22.1;9.2;20
iq;2008;8;19/02/2008;33.4;22.0;115.3;29
iq;2008;9;26/02/2008;32.5;22.5;127.6;25
iq;2008;10;04/03/2008;33.3;21.9;119.6;23
iq;2008;11;11/03/2008;33.2;22.2;64.4;9
iq;2008;12;18/03/2008;31.7;22.0;100.9;3
iq;2008;13;25/03/2008;31.7;22.6;282.7;6
iq;2008;14;01/04/2008;33.4;22.5;21.1;6
iq;2008;15;08/04/2008;32.8;21.0;53.1;3
iq;2008;16;15/04/2008;33.6;21.7;61.0;1
iq;2008;17;22/04/2008;33.0;21.6;85.9;3
iq;2008;18;29/04/2008;32.5;22.7;31.2;1
iq;2008;19;06/05/2008;32.4;20.6;18.0;1
iq;2008;20;13/05/2008;31.0;18.0;6.1;0
iq;2008;21;20/05/2008;31.5;21.4;58.2;2
iq;2008;22;27/05/2008;32.3;21.7;76.1;1
iq;2008;23;03/06/2008;31.1;20.4;13.6;1
iq;2008;24;10/06/2008;;17.8;6.4;0
iq;2008;25;17/06/2008;;21.0;79.8;0
iq;2008;26;24/06/2008;;18.0;93.5;1
iq;2008;27;01/07/2008;;20.8;1.3;0
iq;2008;28;08/07/2008;;21.0;0.0;3
iq;2008;29;15/07/2008;;21.0;44.2;3
iq;2008;30;22/07/2008;32.4;20.8;18.1;1
iq;2008;31;29/07/2008;33.4;20.6;36.4;5
iq;2008;32;05/08/2008;34.2;18.5;18.1;2
iq;2008;33;12/08/2008;34.8;19.8;11.0;5
iq;2008;34;19/08/2008;38.6;19.2;7.9;5
iq;2008;35;26/08/2008;35.1;20.4;44.0;5
iq;2008;36;02/09/2008;36.2;20.4;8.1;9
iq;2008;37;09/09/2008;36.2;20.8;16.5;17
iq;2008;38;16/09/2008;35.6;20.7;50.1;19
iq;2008;39;23/09/2008;37.0;20.8;26.9;25
iq;2008;40;30/09/2008;36.0;19.6;1.0;45
iq;2008;41;07/10/2008;37.0;21.5;57.7;34
iq;2008;42;14/10/2008;34.7;21.0;24.9;63
iq;2008;43;21/10/2008;35.5;21.5;24.2;44
iq;2008;44;28/10/2008;35.0;21.2;0.0;50
iq;2008;45;04/11/2008;35.6;21.2;109.0;35
iq;2008;46;11/11/2008;36.0;20.5;42.6;16
iq;2008;47;18/11/2008;34.5;21.7;10.6;16
iq;2008;48;25/11/2008;33.5;21.0;59.0;13
iq;2008;49;02/12/2008;33.7;21.0;80.0;9
iq;2008;50;09/12/2008;35.0;21.2;17.2;15
iq;2008;51;16/12/2008;35.0;20.5;51.0;4
iq;2008;52;23/12/2008;35.4;21.2;0.5;0
iq;2009;1;01/01/2009;;;;1
iq;2009;2;08/01/2009;34.8;21.1;86.1;10
iq;2009;3;15/01/2009;33.3;21.1;72.8;11
iq;2009;4;22/01/2009;34.0;21.8;11.2;29
iq;2009;5;29/01/2009;33.9;21.1;67.8;35
iq;2009;6;05/02/2009;35.0;21.0;44.1;30
iq;2009;7;12/02/2009;35.0;21.2;14.0;20
iq;2009;8;19/02/2009;35.0;20.5;111.4;21
iq;2009;9;26/02/2009;33.2;20.5;84.1;12
iq;2009;10;05/03/2009;35.0;21.0;49.1;9
iq;2009;11;12/03/2009;33.8;21.0;0.0;11
iq;2009;12;19/03/2009;33.7;21.0;14.3;9
iq;2009;13;26/03/2009;34.4;21.5;45.0;5
iq;2009;14;02/04/2009;34.2;21.7;19.0;11
iq;2009;15;09/04/2009;35.0;21.0;134.9;3
iq;2009;16;16/04/2009;33.0;21.2;87.3;5
iq;2009;17;23/04/2009;34.4;21.2;41.2;5
iq;2009;18;30/04/2009;34.0;21.0;30.8;4
iq;2009;19;07/05/2009;35.0;22.0;44.0;4
iq;2009;20;14/05/2009;35.0;22.0;11.2;1
iq;2009;21;21/05/2009;34.6;21.4;50.5;0
iq;2009;22;28/05/2009;34.4;21.0;19.3;2
iq;2009;23;04/06/2009;34.0;22.2;;3
iq;2009;24;11/06/2009;33.5;20.0;23.9;3
iq;2009;25;18/06/2009;33.5;19.4;21.0;5
iq;2009;26;25/06/2009;33.4;21.2;40.6;2
iq;2009;27;02/07/2009;33.4;21.4;14.0;1
iq;2009;28;09/07/2009;33.4;21.6;2.0;2
iq;2009;29;16/07/2009;34.5;21.3;38.9;0
iq;2009;30;23/07/2009;32.2;21.0;20.4;0
iq;2009;31;30/07/2009;33.5;20.5;32.0;3
iq;2009;32;06/08/2009;35.4;20.5;;5
iq;2009;33;13/08/2009;33.4;21.0;20.1;5
iq;2009;34;20/08/2009;36.2;21.2;1.0;7
iq;2009;35;27/08/2009;36.2;22.0;27.2;5
iq;2009;36;03/09/2009;34.2;21.0;47.5;2
iq;2009;37;10/09/2009;37.4;21.4;6.1;2
iq;2009;38;17/09/2009;37.2;20.4;0.8;2
iq;2009;39;24/09/2009;37.0;21.0;8.1;0
iq;2009;40;01/10/2009;35.2;20.5;33.1;2
iq;2009;41;08/10/2009;34.8;21.0;29.4;1
iq;2009;42;15/10/2009;34.2;21.2;11.2;1
iq;2009;43;22/10/2009;35.3;21.0;137.1;2
iq;2009;44;29/10/2009;35.2;21.0;11.2;2
iq;2009;45;05/11/2009;36.8;21.2;3.5;3
iq;2009;46;12/11/2009;35.3;21.9;88.2;9
iq;2009;47;19/11/2009;36.2;22.3;39.1;5
iq;2009;48;26/11/2009;36.2;21.8;17.0;5
iq;2009;49;03/12/2009;35.3;22.2;49.0;4
iq;2009;50;10/12/2009;35.2;21.2;41.9;4
iq;2009;51;17/12/2009;35.6;22.0;54.1;1
iq;2009;52;24/12/2009;32.2;21.8;31.2;0
iq;2010;53;01/01/2010;;;;0
iq;2010;1;08/01/2010;35.1;21.8;;10
iq;2010;2;15/01/2010;34.2;22.1;15.0;9
iq;2010;3;22/01/2010;35.2;22.5;0.8;17
iq;2010;4;29/01/2010;35.3;22.4;166.0;16
iq;2010;5;05/02/2010;34.2;22.0;62.3;11
iq;2010;6;12/02/2010;33.2;22.9;14.5;12
iq;2010;7;19/02/2010;35.5;21.4;60.9;19
iq;2010;8;26/02/2010;35.4;21.4;29.9;15
iq;2010;9;05/03/2010;35.4;21.2;9.9;12
iq;2010;10;12/03/2010;35.4;21.4;44.5;12
iq;2010;11;19/03/2010;36.0;22.0;22.9;16
iq;2010;12;26/03/2010;34.5;21.0;20.0;9
iq;2010;13;02/04/2010;35.3;21.0;16.0;4
iq;2010;14;09/04/2010;35.4;22.5;;9
